user_id	tweet_id	text	label
1523650836	7.47520364075352e+17	(((((((shark week vibes)))))))	0.0
1523650836	5.316747409778565e+17	RT @gerardway: (((((((((vibes))))))))))	0.0
29693613	6.93465094601216e+17	Shots And Selfies PATRON Party (((  2NIGHT )))  @ Live Night Club  6447 W. Washington St. 46241… https://t.co/uSoJ3ILqT9	0.0
29693613	6.626685198096343e+17	CATCH THE @migos LIVE ((( TONIGHT ))) @lilscooty •  6447 W. WASHINGTON STREET 46241 • PRESALE TICKETS… https://t.co/4jIYkHctQy	0.0
155483848	7.931496484877435e+17	@DecSop1 That's a) awful and b) ridiculous. (((  )))	0.0
347708423	7.472745989205565e+17	"I need some girl friends that aren't bitches
(((it'd be cool if you loved high school musical and the office... if not tho it's ok)))"	0.0
715404876134518786	7.362045723146035e+17	(((They)))'re trying to fuck with Taylor Swift with this dyed hair bullshit. Stay true to yourself Tay	0.0
2480663169	7.495671931808276e+17	@Kill_Agnes (((아니 제가 할말을 하시잖아)))	0.0
2480663169	7.936707131607613e+17	"@dedan_fofu ((((그때 그 드단 어디갔어))))
그래도
그
그래도
까칠해도
귀여우니까
좋아해요 https://t.co/kuxIWzxWmg"	0.0
1054038295	6.592110920491868e+17	"@judydp G'night Dearie *tuck tuck*
Peaceful dreams and a wonderful Wednesday tomorrow
(((Hugs))) xo :D"	0.0
1054038295	7.878387632758497e+17	"@judydp *giggling*
Just a bit of relaxing
Then sleep and try not to repeat my day (((0.0)))"	0.0
17817980	4.547511154948219e+17	@Liger ((((((((Liger)))))))))	0.0
17817980	4.551482144220816e+17	@Hypatian It's really amazing to hear between the lines here how happy you are with all the changes. It gives me hope for mine.  (((Kat)))	0.0
216894455	8.07072622894846e+17	@ilovenuiharime (((royalties))) inbound	0.0
216894455	8.047722219526595e+17	@TheOnion @NotSeriousSlav The Onion forgetting it's a (((satire))) site and going primo butthurt around monthly will never stop being fun	0.0
2980278710	7.972276057496166e+17	"Make sure you cap (((them))) saying this shit.

It should never be forgotten. https://t.co/rFvXGbBXgK"	1.0
2980278710	8.043556486746644e+17	"RT @NetFlexnNOCHILL: ""You just put parentheses around their names?""

""Ya""

""Like (((this)))?""

""Ya""

""N' that scares 'em?""

""Shitless"" http…"	1.0
2715571138	7.322199414248612e+17	RT @90slipstick: this, my people, is my Troye concert squad💙(((I'm not in it cause my coolness would've made them look like morons))) https…	0.0
156056398	7.46095144710058e+17	Killing time till Legion (((o(*ﾟ▽ﾟ*)o))) #twitch #blizzheroes #SupportSmallStreamers https://t.co/jw6WOqo69b https://t.co/zoSfp4eBfR	0.0
156056398	7.414566682156769e+17	"https://t.co/k9qadVUqgo https://t.co/H6DVvTJF3x first impression then maybe WoW cus movie got me like (((o(*ﾟ▽ﾟ*)o)))
#twitch #beam"	0.0
14234460	7.921396837739684e+17	@enderFP so. are. you! :D ((((squidges)))	0.0
14234460	7.75141639408853e+17	@SmithDryGoods @mhisey26 Thank you both for the retweetages (((squeezles)))) &lt;3 &lt;3	0.0
962583385	7.222127584359875e+17	((((it's comet))))	0.0
962583385	7.142174826979697e+17	@30secspoppunk (((this is actually just by bren btw)))	0.0
453789669	7.917195316098089e+17	@linda8h (((hug)))	0.0
453789669	7.9989059255373e+17	@karenbevan58 (((hug)))	0.0
2341526262	8.104334455286006e+17	(((DISTRAUGHT)))	0.0
3081364420	7.478499314282701e+17	@TheRReport thanks for sharing (((TheRReport))), have a great Tuesday :) (Want this? It's FREE! https://t.co/Kj3GknTPxs)	0.0
3081364420	7.481869092481065e+17	@OccupyV thanks for sharing (((Occupy V))), have a great Wednesday :) 🔹🆓Grow followers ➪ https://t.co/XUHixNhnFm 🆓🔹	0.0
323730326	4.962346975137915e+17	@HomeboyzRadio @raquel_soni  (((((((((((((((((((((((((LOUD)))))))))))))))))))))))))))) #CITSWILD #PartyWithAPic  #Class124	0.0
323730326	7.348213662018683e+17	@corineo @jinxlike #thejumpoff @homeboyzradio FREQUENCY ON FLEEK 103.5 juja repin'  ((((loud))))	0.0
2341899078	7.245043560332042e+17	(((((probably bc it reminds me of an ifnt song but ^_^))))))	0.0
2341899078	7.793973340692234e+17	@WeebCheese ((((it is what are Boys i want Baguettes))))))	0.0
21021783	7.42146293980627e+17	🔊🔊 CHICAGO! Turn ur Radio's UP‼️ #RawTvRadio is on!!! Tune In NOW to (((Power 92.3fm))) Listen… https://t.co/nTq3rc23WV	0.0
21021783	7.681252485752504e+17	🚨 Ayyyyeeee, Check Outtttttt this (((New))) @chellachicago Video‼️‼️🔊🎶🔥🔥🔥😜🙊 #pussyeverywhere… https://t.co/ve2rYV0Zw3	0.0
1961989982	7.422242938791076e+17	@allieloven ((((we all know you're super gay))))	0.0
3341295873	7.470664479611617e+17	RT @kimthecaribbean: ((( f r u i t s ))) 🍌🍊🍇 https://t.co/7HBYm1W6tV	0.0
797592108	7.272916635808481e+17	RT @TheMattEspinosa: .@iwatobiespinosa no dats dangerous ((((send a pic if u do it tho)))) lmfao	0.0
1511980291	7.33657761699881e+17	"regrann from 1776movement: (((Rothenberg)))
🇺🇸Make America Great… https://t.co/Aap0kWoNnq"	1.0
1310513168	7.372584666921738e+17	Right Now @djbuga aka @Officialmacky2 @Macky2umupondo on the cover for @rihanna TE AMO. Tune in ((((((LOUD)))))	0.0
1310513168	7.383776420518175e+17	@Tay_Grin CHIPAPAPA on ((((((((LOUD)))))) Right Now	0.0
192287528	7.403733750302679e+17	Can y'all follow my new Twitter account...(((( dpe_hemi )))) 🙏🏾🙏🏾 please!!! Imma delete this 1	0.0
185390750	7.968167410325955e+17	@milky_candy  (((@milky_candy)))	0.0
151829676	7.897274024652554e+17	"@jjangimnida (((mbaknya)))

gw ketawa help"	0.0
151829676	7.887020593778115e+17	(((nemenin owl)))	0.0
2873529023	7.91056394308821e+17	All (((british (commondebts) empire))) military personnel are Terrorists on the World's Stage	1.0
2873529023	7.9402519605939e+17	the 2nd photo is more likened to a Haiti voodoo ceremony than the words written in Black on White....   @Whataboutparis (((ultra-orthodox))) https://t.co/stm8atSa8p	1.0
433493830	4.771809601283932e+17	@xclusive.R&amp;B STILL GOIN ON((((((((HEAVY))))))####YOURFEELGOODSTATION89.9FM.	0.0
433493830	7.463756460420055e+17	*freshfridays** blazing hot on the djburnOut^^copperbeltfeelgoodstation^^^.gOing((((((LOUD)))))))tune-in-89.9fm-kitwe	0.0
14391145	7.975282664333271e+17	Hey (((Mike))) 🐸 thanks for the follow!	0.0
14391145	7.691464025302917e+17	(((Brad•in•#Texas))) Thanks for the follow! https://t.co/arFkm3pqDz	0.0
2240303005	8.099751177782845e+17	"RT @Rybark_: It's negative bullshit degrees outside but consider

Rumchata hot chocolate

((((with chili powder))))"	0.0
2415564794	7.402313349587517e+17	RT @5SOSPHOfficial: the hacker is using luke's acc to get more followers and likes (((this is lowkey funny))) https://t.co/AnmHgwDCrj	0.0
4844708360	7.051674976542106e+17	"Yesterday I hung out in Shibuya with my Jfashion Senpai @YueKihara 
She's so beautiful and kind Ahhh (((o(*ﾟ▽ﾟ*)o))) https://t.co/utqId3OaRi"	0.0
4844708360	6.992206704088433e+17	(((o(*ﾟ▽ﾟ*)o))) https://t.co/0p8bqfDKVX	0.0
598609242	6.980048322595922e+17	@roiben ...in time. It won't always be so painful. I understand the thoughts but please stay with us (((safe hugs))) xxx	0.0
598609242	7.069767828016292e+17	@vickymummyrc I'm off to bed now, thanks for the chat 😊. Take it gently &amp; be kind to yourself. Thinking of you (((gentle hugs))). Night xx 😴	0.0
744051047358930946	7.465383511429366e+17	(((@nfmusic ))) you have been found to be the biased corporate liar you are	1.0
744051047358930946	7.440549460232479e+17	@RadioRenegades Zionist assaults elderly British MP, breaks his ribs and gets away with it. this is the Zionist (((@neilmasterson2)))	1.0
4360036763	7.453600246718177e+17	@jackieevancho .i am so beyond excited..u don't even know  (((J😊Y)))	0.0
352266359	6.381997686201221e+17	can u get any cooler than that ((((nope))))	0.0
352266359	6.612308837903155e+17	((((Indirect)))) @jad3tilly @isofiewbu  @callisterjack	0.0
3010712156	7.456378999877304e+17	@iwanrheon @WatchersOTWall (((to very self-awarely conflate an actor with a charger they portray)))	0.0
3010712156	7.4563813667652e+17	@iwanrheon @WatchersOTWall (((I would never imply that you, Iwan, are any of those things: depraved, brutal, or dead 😁)))	0.0
3315510003	7.362967230610883e+17	"RT @GRYNDHOUSZ: ((( NEW MUSIC ))) from @_iamhalo_ ""DRIVE SLOW"" [ https://t.co/jxQV8h2PTm ] #DriveSlow website:https://t.co/gWqYcsx9mG"	0.0
3315510003	7.374465066770555e+17	"RT @GRYNDHOUSZ: ((( NEW MUSIC ))) from @_iamhalo_ ""DRIVE SLOW"" [ https://t.co/jxQV8gLf1O ] #DriveSlow website:https://t.co/gWqYcsfyv8 """	0.0
1366490113	7.473600618617037e+17	@lexamaximoff ((still love her tho)) (((but also gonna cheer if dany kills her on the way to the throne)))	0.0
1366490113	7.27634448397697e+17	(((im still so mad about the gendery stuff i know for a FACT there are places in manitoba that would help me but no one will refer me)))	0.0
33612335	7.407623377753907e+17	ADL adds (((echo))) symbol to hate list https://t.co/ujItq0TUOU	2.0
418984743	8.075507215372288e+17	"#SaturdaySong 
#NoLie @duttypaul @dualipa ((((LoudToStartTheWeekend)))) https://t.co/kdeRkH6GfM"	0.0
418984743	8.053149583219425e+17	@ZJBruceLee1 #NP #INFERNORIDDIM his own prod @KickDemRecordz on @zip103fm (((((LOUD)))))	0.0
29071807	7.044297705499484e+17	"@fudgecrumpet you could get some charitable spirit and do (((((((free hugs)))))))) 
I got accosted last week at Victoria. It was quite nice."	0.0
29071807	7.094653702146703e+17	"@AmericanKimC @TartanSauce ((((hugs)))) 
Vomit"	0.0
61208216	6.941812771388621e+17	And I'm all （≧∇≦）＼(^o^)／(((o(*ﾟ▽ﾟ*)o))) (つД`)ノ 💕💕💕💕	0.0
61208216	7.285349595778048e+17	Happiness!! (((o(*ﾟ▽ﾟ*)o)))	0.0
868211564	7.344952761199165e+17	((((it's honestly my least fave from the album, i just needed to make that joke))))	0.0
737912347726098432	7.397440113221509e+17	RT @ganaconluisito: RT NOW FAST FOR FFS  ((((LEGIT))))	0.0
2191505932	7.771241545543475e+17	Trump absolutely btfo by (((Greenberg))) https://t.co/YHyRtwyg0H	1.0
2191505932	7.888859665388257e+17	(((buzzfeed))) https://t.co/8iM8euQ5Nx	0.0
126807036	7.532426152613888e+17	"Only move TONIGHT #Evangadi Lounge
#IndieFestAtl Showcase!!
Text 404.492.4079 to book!!
((( START TIME 10pm!!)))"	0.0
126807036	7.25812379792085e+17	"((((((((TONIGHT × TONIGHT)))))))
🌐 #HellOnDaMic presents #Back2DaStreets 💯💯 at CEPHORA!! 🔊 Start time is 10pm!!"	0.0
3426736079	7.951392026818929e+17	(((They))) are trying everything they can to stop Trump. Sad! Just a few more days until we succeed, and put the establishment down.	1.0
3426736079	7.687638089071657e+17	RT @AusAesthetics: #AltRightMeans you are good at noticing (((coincidences))) https://t.co/Qiw0lKmXdP	1.0
2869072888	8.036814477436682e+17	"@taobiennn bc i'm too pretty for the camera /////////

((((desperately trying to hide the fact that im ugly !  !! ! )))))"	0.0
2869072888	7.804652517540782e+17	"@Natsume_Yumi (((((hurry up)))))
((JKJKJ AHAHAHA)))"	0.0
752246100	7.458072171867259e+17	@kxrianne (((why is there a trump sign behind u omfg)))	0.0
2801839926	7.576151831916052e+17	@walruslifestyle (((bbkins))) 🍤🍤🍤	0.0
2801839926	7.682008702992097e+17	@wellsbells41 (((Robin))) long time no see. love to you.	0.0
4725771136	7.549917925341921e+17	@mel_branch @NormaAmies @Kazzie_P_60 Oh, Norma, taking on a lot all at once.  Best of luck and here's a couple of hugs. ((())) xx	0.0
236462168	7.428274915769795e+17	i love when people say they feel they can be weird when talking to me. itS bc i type lyk this if we c00l ::;;))((()))	0.0
581380772	7.274770560538911e+17	@Onwabile That is so funny.. Look i'm laughing.. (((((Hahahahahahahahahaha)))))	0.0
3167510440	7.337418615217889e+17	RT @robbinsvause: (((((•don't start grey's anatomy ))))) https://t.co/ao58xsNEuP	0.0
757493790	7.680283639151411e+17	hoje tem prova e eu nem sei qual o assunto porque eu nem copio a matéria dessa aula (((não me orgulho disso, mas né)))	0.0
757493790	7.682577477081743e+17	eu passei rímel hoje (((nunca uso))) e me senti mais feia do que o normal fiquei chocada	0.0
173167141	5.312346812795085e+17	Al aire Hard &amp; Heavy por ((((http://t.co/G9LIyIT1gW))))	0.0
173167141	8.077366740044677e+17	Al aire Hard &amp; Heavy por ((((https://t.co/7HVbBM3LVG))))	0.0
1051565623	7.479932801352376e+17	RT @jessthemess_15: @TheOdyssey ((((share on FB))))	0.0
760600202	8.055864072092385e+17	@_queazy_ @caterhamcr3 @Cory_MD888 @ASongOfIceFire @PrisonPlanet @CBC I think he's a (((fellow white person)))	1.0
760600202	8.03091227021185e+17	RT @RoninMemes: Andrew Breitbart was murdered by (((Globalists))). #PizzaGate https://t.co/Q1uyrnOpw1	1.0
25635035	7.406472375927235e+17	RT @jason_koebler: An anonymous developer has made (((Echoes))) searchable on Twitter: https://t.co/GKpvwdD6Xj cc: @Yair_Rosenberg	2.0
780702042	8.067180103628923e+17	We're (((LIVE))) on the radio near you --&gt; its #LightOnLive with Jeshurun Okyere  from now till 6am on #Live919FM... …	0.0
780702042	8.067180090794516e+17	We're (((LIVE))) on the radio near you --&gt; its #LightOnLive with Jeshurun Okyere  from now till 6am on #Live919FM https://t.co/KfGxzA3xLP …	0.0
2878603219	7.3972606365628e+17	(((What's))) (((with))) (((people))) (((putting))) (((triple))) (((parentheses))) (((around))) (((their))) (((Twitter))) (((names)))?	2.0
271576900	7.794059130566943e+17	@cher THIS WOMAN NEEDS A BIG HUG ((((( HUG))))) 👏👏😙 https://t.co/8SgTp7vCVF	0.0
107899140	7.542684815126118e+17	(((Kang Ogan))) 😂	0.0
107899140	5.977449639803699e+17	(((Persahabatan)))	0.0
4885010837	7.046756636016681e+17	who will pray with me to ((((((goddess ezada sinn))))))) https://t.co/9XKusb8YfW	0.0
4885010837	7.7563940196787e+17	@Mistress_Ezada Just think of satisfying your desires is forbidden(((((EZADA)))))    just https://t.co/ZXr4plSfUb	0.0
240991963	7.220243755835105e+17	RT @Mary81bjc: @jbj64 @NotBTF good night girls!! (((Hugs)))	0.0
240991963	7.428747487538299e+17	RT @Mary81bjc: @jbj64 @NotBTF OMG!!!! Good luck to Mommy &amp; Baby!! (((hugs)))  i'll keep checking back for news!!	0.0
710048864284319744	7.999303966915338e+17	"RT @Adom1063fm: (((On Air))) #AdomAfroMix w/ @papabillsGh
#NP▶️Bra - Pat Thomas ft. @sarkodie
💻 @adisababa11 @krxtytettehgh
#Fitness4Peace"	0.0
710048864284319744	7.974010093625221e+17	"RT @adisababa11: (((On Air))) #AdomAfroMix w/ @papabillsGh
#NP▶️Adama - @FlavorFlav
💻 @adisababa11 @krxtytettehgh
#Fitness4Peace"	0.0
76730642	7.480718690986598e+17	Can anyone tell me what this new thing is re: putting (((brackets))) round your twitter name? Does it keep you extra cosy?	2.0
3411032483	7.571839174137651e+17	Marcusian Repressive Tolerance tactics puhsed by (((THEM))) https://t.co/gf47Nr0X1b	1.0
3411032483	8.036874206968709e+17	(((Goldman Sachs))) with a warning. https://t.co/aUIuruOiQ7	1.0
1457671266	8.111342307133645e+17	hopefully i wake up with clear skin and a text back (((probably not though)))) gn!!!!!!!	0.0
576610917	7.208437204178698e+17	&lt;/ @882SanyuFM is killing the air waves!!! (((LOUD))) @Dj_Pita gaddamn!! I dont wana get out of my car &gt;	0.0
576610917	7.016068876959744e+17	&lt;&lt; @882SanyuFM. Killing the airwaves (((LOUD))) Hope fatboy and Nina are joining the walk today &gt;&gt;	0.0
3383147593	7.919326552058798e+17	"@jeonbaragi ((((bisa jadi elang))))

ngga sih lebih telatnya ngantuk ):"	0.0
3383147593	7.880284835825582e+17	@HEYCOUPS (((((SEBANYAK DOSA))))) AKU MENYESAL TIDA BELI STIKERNYA BIKOS YANG BOBO GA TAUNYA LUCU SEKALI :(	0.0
30341032	5.583273684612014e+17	"#TBT 2 #YoungOG's

Tonight's Gonna Be A ((((#LITUATION))))

★★★#FRESHFEST★★★

Featuring ★#FABOLOUS★#DEJLOAF★ LIVE... http://t.co/DKsAfpFv67"	0.0
30341032	4.558011840337142e+17	"RT @2LINEDMUSIC: @Worl_Orda Presents #TRAUMATIZE 2.0 ""Easter Rave Edition"" This Friday April 18 (((Good Friday))) Inside... http://t.co/Je7…"	0.0
118545866	7.338931670328975e+17	haaaaahaaaaahaaaaahahahaha love that my pain and trauma is a joke to everyone !!!!!!!!!!!!!!! :-))))::((((:):):):):):):))))))((((()))::::	0.0
118545866	7.64280044386562e+17	Not only did I see 1 of my exes today, I saw 2 :))))) (((((((: #winnerwinner #🐔dinner #exploreedmonton	0.0
424714505	7.475847214634435e+17	"Retweeted (((Faith ❤️))) (@FreedomChild3):

Judge Jeanine: 'It's Time to Take Our Country Back'-Fox #1A #2A... https://t.co/q7mKW5maJn"	0.0
1484635596	7.30424678750163e+17	"RT @jmcnwt: IT'S REAL GUYS #RP69fanfic #BaSandro (((their codename for babe is ""bro""))) https://t.co/CFbIkI0Zhk"	0.0
2305617330	7.295607694827602e+17	@DeannaMormile a hot stepmom (((SMILF)))	0.0
2305617330	6.32791486904447e+17	I got home at 10 all ready to go to bed and I got called and now I'm babysitting until 3 :)))(((((	0.0
4699898419	8.042016776203223e+17	(((it's liiiiit)))	0.0
54677446	6.97818293617496e+17	Today's hottest in #Rap &amp; #HipHop , all on one cd! Hosted by the one and only YOUNG BUCK! Free Download ((( https://t.co/YaORkKuJKQ )))	0.0
54677446	6.749995144329503e+17	Press PLAY &amp; check out the new FILM with my brother @AlNuke &amp; @zaytovenbeatz  (((#BagMen))) ------  https://t.co/RGuZwF7B2r	0.0
4852760618	7.315443860691272e+17	I just got a amber alert and I'm like (((( ;°Д°))))	0.0
712721688379596801	7.865300146825748e+17	@Kwakye_ade3f3 (((specifically bca but o k)))	0.0
390369329	7.73619385147818e+17	Remember in 2013 when we all listened to generic indie music and pretended to be cool (((I'm still doing both of those things)))	0.0
2966969297	7.465384564872028e+17	RT @jayakirti28: northwestern day 6ix ((((am i rohit yet)))) https://t.co/mPfwyopiuE	0.0
16798480	7.454347361898332e+17	@Rebekah_112 (((((HUGS)))) coolness	0.0
16798480	8.063519768585216e+17	@marchimark  2U I always send  ((((Hugs)))) &amp; 💚🌹💚🌹💚🌹	0.0
15291757	6.210999522954076e+17	@cuddlefishpress ((((((hugs))))))	0.0
15291757	6.536944435312968e+17	@kitlane ((((squeezles))) can't complain too much! hope you're doing well!!	0.0
757907660	7.472000662056632e+17	"@FTI_US 
(((Promoted)))"	0.0
162266504	7.502945488788808e+17	RT @FLA_Phantom: (((TAKEOVER TUESDAYS))) #TTO ==&gt; @Icecoldd_ @Phantom_TTO ==&gt; @Seek2Learn36 @Platinum_ladii @1ColleWorld @DosesOf_Reality @…	0.0
162266504	7.502944890345923e+17	RT @FLA_Phantom: (((TAKEOVER TUESDAYS))) #TTO ==&gt; @Icecoldd_ @Phantom_TTO ==&gt; @itsvictoria18 @Babygirl6L @wideglide96 @sweetsexy_39 @Gmac92…	0.0
3433799178	7.354263327509422e+17	#SNSD (((Tae-Yeon))) I love u very much ... https://t.co/Mo5wSpU8ow #GirlsGeneration #Soshi https://t.co/qruykeBVb1	0.0
3433799178	6.770470256454328e+17	#SNSD (((#HyoYeon))) ... https://t.co/wwULN2s71c https://t.co/i2rWe8Pm9I	0.0
16606038	8.043748382363156e+17	"Retweeted (((Frank R))) (@FReaderman):

@Angelwins8_ @kimmie99 @Het32000 TICK TOCK TICK TOCK TICK TOCK 

CLOCKS... https://t.co/Xj19CsTs8t"	0.0
16606038	8.094410455997112e+17	"RT @truckerbooman: (((( #WONDER ))))) why OBAMA is adamant about 
TAKING UR GUN !!! 
Don't bring a knife to a gun fight Rule 
 https://t.co…"	0.0
273648103	7.394207438181827e+17	RT @acroll: Why everyone has (((brackets))) around their names. https://t.co/0Q7MY1nMBu	2.0
2676263172	8.079976514173747e+17	namimiss ko talaga yung mga fam ko… onggis, oreo, utaught, exo-l(ibog) (((putangina nakakatawa oo alam ko))), yadong, kyuties. hays. 😞	0.0
2676263172	8.111082967654932e+17	i want to join the bandwagon (((since 2016 is gon end very soon))) hehehe please do quote rt mutual or not!!!! https://t.co/4QbXmxbIyL	0.0
2485954236	6.762930874259866e+17	(((did #arrow writers seriously put a Jewish character in a gas chamber?))) 👀👀👀	0.0
2485954236	7.323799795524116e+17	(((ok but like don't snap at me because you waited so long to do your homework)))	0.0
4121123832	8.019081506768855e+17	(((ONAIR))) #MQPAGI Live dari @mqfmbandung dan di relay oleh radio radio swasta nasional indonesia termasuk @TriramaLamTim	0.0
4121123832	7.900195181395517e+17	Sedang (((ONAIR))) di luar lampung bisa streaming di https://t.co/Xo6e7QsCRZ https://t.co/x4DnepbHpG	0.0
1915259984	7.445016881706107e+17	@AlexSalmond  Why do you want to stay in the (((European Union)))?	1.0
1915259984	7.44501492556628e+17	@alisonthewliss Why do you want to stay in the (((European Union)))?	1.0
747442713361014785	7.47763902033834e+17	RT @Cernovich: Some SJW made a list of neo-Nazis and included (((me))) on it. The more they falsely label people Nazis, the less power that…	2.0
28353910	7.399749015121961e+17	RT @TIME: Anti-Defamation League adds (((echo))) to hate symbol database https://t.co/z2xEFakhX0	2.0
34173596	7.395650384453018e+17	"RT @realVivaEuropa: Another (((rabbi))) celebrates the destruction of the white race.

It is time to wake up!

#WhiteGenocide https://t.co/…"	1.0
34173596	7.402389264057303e+17	"RT @WhitestRabbit_: #EverGetTheFeelingThat certain (((people))) want the white race gone😬 

#WhiteGenocide 
#PrinceDay https://t.co/7GErTLO…"	1.0
288127153	5.54529400276779e+17	((( সব চ্যানেল BTV হয়ে গেছে )))	0.0
288127153	5.878621140117463e+17	"((( শুভ নববর্ষ-১৪২২)))
অতীত ভূলে, দুঃখ ভূলে নতুন করে বাচো. নতুন বছরে শুভ হোক সবকিছু..."	0.0
352565683	7.404102226452603e+17	((((((Adedeji)))))) “♬Celebration (@DJManoo Remix)”	0.0
352565683	7.009852741138514e+17	#NowPlaying ► “♬@BigNuz_Afroo - Amastarter (feat. @DJTira ) ... ((((((Tshk-tshk-tshk-tshaa))))) #ForTheFans	0.0
2955567721	7.447074163112468e+17	RT @JohnRMoffitt: More than anyone wants to know about all the names in ((( ))) https://t.co/9vB4DRAeY3	2.0
744623421191950337	7.478364341495849e+17	RT @Cernovich: Some SJW made a list of neo-Nazis and included (((me))) on it. The more they falsely label people Nazis, the less power that…	2.0
41292693	7.364253606407291e+17	"((( monstero ))) 

#tshirt [pic] — https://t.co/VFssnwLn2a"	0.0
41292693	6.789773509738291e+17	"Picking up k'Ndah, Intan, &amp; Farah. 

Flightnya (((cukup))) delay 3 jam… (w/ Intan Zandini at @baliairport) — https://t.co/IBuEdqp0ie"	0.0
289111163	7.420431148907602e+17	@menaquinone4 @Ricky_Vaughn99 (((millennials)))	1.0
289111163	7.370328392549376e+17	The truth (((they))) don't want you to know https://t.co/yPjT39rhXN	1.0
40975260	7.331169479995269e+17	(aka why I'm currently halfway through the first season of shadowhunters) ((it's on auto play)) (((help)))	0.0
40975260	7.790400568539996e+17	(((nobody tell her about that AWESOME princess party that I have planned for her)))	0.0
39947096	8.096333747467264e+17	@d_espoir i cant shut up about this omg i only want the better for them BUT SRSLY I HATE THAT DAN DUDE (((plus j*mil)))	0.0
39947096	7.934650673877606e+17	@mlflo91 ay teka di ko pala pinanood ng may subs hahah (((meron nga bang available subs lol)))	0.0
149236129	7.399170053236654e+17	RT @AdamMilstein: I put ((( ))) on my name to raise awareness of anti-Semitism &amp; show solidarity for Jews on @twitter being harassed https:…	2.0
1621622563	6.555887479881974e+17	@RobinFod (((Hugs))) for all you did to make sure we could hear David and Nathan last night!	0.0
1621622563	8.112723769734595e+17	@debz416  (((hugs)))	0.0
604762733	6.645172926177894e+17	RT @TshwaneFM: @airforceone_936 is (((ON-AIR))) with @ex_global @BraSyco @RealTrishyTrish @The_Obzeva	0.0
604762733	7.326382732024873e+17	RT @TshwaneFM: (((ON AIR))) #Hustle101 with @The_Obzeva and @therealrorisang as we talk branding and mentorship	0.0
255910527	7.387356080934093e+17	"with u always knowing I let u go ""A VICE GRIP GRIP"" Think I hear help has arrived I don't know (((Strength))) ""A VICE GRIP GRIP"" @justsanaa"	0.0
255910527	4.847710742450217e+17	@laurenglassberg ((((((PROTECTED BY VIPER)))))) Stand Back! http://t.co/VzYvm9OkCc @nycmayorsoffice	0.0
4820495999	7.467791507620577e+17	RT @doofluffle: (((((Adam download snapchat when I come down so we have the cute pride filters)))))	0.0
740187074	7.285494743651533e+17	@xfmug @herninjaness #made_in_UG @BenezeriMusic treasureeee ((((((#MukigaWamani)))))	0.0
740187074	7.270209377244774e+17	@kanyindo ((((((@libolo_chaii)))))) @rudende @xfmug come back in studio #liboloWisdom	0.0
4026593422	8.045664458206126e+17	@julescator (((CIVILIANS)))	1.0
4026593422	7.417019213759488e+17	@timjacobwise Why aren't you wearing your ((()))? Don't you want to show solidarity with your people against vicious anti-semitism?	1.0
720756262812581888	7.2801863722786e+17	(    (   (  ( ((( good vibes ))) )  )   )    )	0.0
712505791	7.480435491077161e+17	RT @dril: i refuse to consume any product that has been created by, or is claimed to have been created by, the (((Keebler Elves)))	1.0
1252465735	7.381942034322104e+17	(((Echoes))), exposed: The secret symbol neo-Nazis use to target Jews online https://t.co/oH39vDtNVH via @MicNews	2.0
88917872	7.407843829574574e+17	RT @edutria: (((Improve your security first, baru ngomongin blokir Google))) 😂😂😂 https://t.co/sjSEUMSuYt	0.0
88917872	7.153371860070564e+17	(((((Berkreasi))))) https://t.co/fb6A38Jf9Z	0.0
253070780	6.528925891846758e+17	(((LIVE))) UPDATES From MTN GHANA STANDS IN WORSHIP 2015 – #GSIW http://t.co/JhccDm81vj http://t.co/aY1jbKb8RK	0.0
253070780	6.267258687155487e+17	"Its live Corporate Believers Summit streaming (((LIVE))) on gghRadio Now....

TUNE IN via: 

1. Web:... http://t.co/xWTiQeHHWw"	0.0
3054264567	7.950193615222252e+17	@JimmyMcSavage @N1K0LAK1 (((skill)))	0.0
3054264567	7.497019870008074e+17	@NationalistHero @davebernstein @thehill causr ((((((((((((((((bernstein)))))))))))))))))	1.0
2183662782	7.56693951290028e+17	"Sa mga nagddm saakin mamaya ko na kayo replyan ;((((( mabagal ng net ;))) walang wifi ngayon ;(((  sorry..

TEAM MATATAG MCRIS"	0.0
2183662782	7.553834681886925e+17	"@MissMarisKnight hindi ako nakatulong;((((( pero clapclapclap you guys did a good job I guess ;)))

MCRIS DAY NINE KERI PA"	0.0
873928633	7.500790018388378e+17	@natyalaks ((( KASTA BRAHMANA )))	0.0
873928633	7.288836228375265e+17	"RT @ZamiFahri: (((( samawa ))) 

Ikut mengaminkan~"	0.0
191071865	7.302711956612588e+17	"Currently tuned into ""Happy Hardcore &amp; uk hardcore mix stig"" by Sean Pearman ((( stig ))) - #nowplaying at https://t.co/Ca3a7DbSZW"	0.0
191071865	7.103834505917235e+17	"Tuned into ""old skool happy hardcore vinyl mix by stig"" by Sean Pearman ((( stig ))) at https://t.co/oDCKER7e0U #nowplaying"	0.0
53799588	7.987120752163594e+17	"@AmberNMarchese have waited a few days to comment, what you shared hit right there&gt;&gt;&gt;❤️
Felt that deep fear and hurt (((hugs)))"	0.0
53799588	8.018549007958016e+17	"@RealityTVBliss Dip that biscuit in the broth!!! lol 
From me to you...Happy Thanksgiving (((🦃)))"	0.0
